frequency (Hz),distance (ft),tx_gain (dBi),rx_gain (dBi),fspl (dB)
3700000000.0,160,4,7,66.57673338780964
3700000000.0,160,4,8,65.57673338780964
3700000000.0,160,4,9,64.57673338780964
3700000000.0,160,4,10,63.57673338780964
3700000000.0,160,4,11,62.57673338780964
3700000000.0,160,4,12,61.57673338780964
3700000000.0,160,4,13,60.57673338780964
3700000000.0,160,4,14,59.57673338780964
3700000000.0,160,4,15,58.57673338780964
3700000000.0,160,5,0,72.57673338780964
3700000000.0,160,5,1,71.57673338780964
3700000000.0,160,5,2,70.57673338780964
3700000000.0,160,5,3,69.57673338780964
3700000000.0,160,5,4,68.57673338780964
3700000000.0,160,5,5,67.57673338780964
3700000000.0,160,5,6,66.57673338780964
3700000000.0,160,5,7,65.57673338780964
3700000000.0,160,5,8,64.57673338780964
3700000000.0,160,5,9,63.57673338780964
3700000000.0,160,5,10,62.57673338780964
3700000000.0,160,5,11,61.57673338780964
3700000000.0,160,5,12,60.57673338780964
3700000000.0,160,5,13,59.57673338780964
3700000000.0,160,5,14,58.57673338780964
3700000000.0,160,5,15,57.57673338780964
3700000000.0,160,6,0,71.57673338780964
3700000000.0,160,6,1,70.57673338780964
3700000000.0,160,6,2,69.57673338780964
3700000000.0,160,6,3,68.57673338780964
3700000000.0,160,6,4,67.57673338780964
3700000000.0,160,6,5,66.57673338780964
3700000000.0,160,6,6,65.57673338780964
3700000000.0,160,6,7,64.57673338780964
3700000000.0,160,6,8,63.57673338780964
3700000000.0,160,6,9,62.57673338780964
3700000000.0,160,6,10,61.57673338780964
3700000000.0,160,6,11,60.57673338780964
3700000000.0,160,6,12,59.57673338780964
3700000000.0,160,6,13,58.57673338780964
3700000000.0,160,6,14,57.57673338780964
3700000000.0,160,6,15,56.57673338780964
3700000000.0,160,7,0,70.57673338780964
3700000000.0,160,7,1,69.57673338780964
3700000000.0,160,7,2,68.57673338780964
3700000000.0,160,7,3,67.57673338780964
3700000000.0,160,7,4,66.57673338780964
3700000000.0,160,7,5,65.57673338780964
3700000000.0,160,7,6,64.57673338780964
3700000000.0,160,7,7,63.57673338780964
3700000000.0,160,7,8,62.57673338780964
3700000000.0,160,7,9,61.57673338780964
3700000000.0,160,7,10,60.57673338780964
3700000000.0,160,7,11,59.57673338780964
3700000000.0,160,7,12,58.57673338780964
3700000000.0,160,7,13,57.57673338780964
3700000000.0,160,7,14,56.57673338780964
3700000000.0,160,7,15,55.57673338780964
3700000000.0,160,8,0,69.57673338780964
3700000000.0,160,8,1,68.57673338780964
3700000000.0,160,8,2,67.57673338780964
3700000000.0,160,8,3,66.57673338780964
3700000000.0,160,8,4,65.57673338780964
3700000000.0,160,8,5,64.57673338780964
3700000000.0,160,8,6,63.57673338780964
3700000000.0,160,8,7,62.57673338780964
3700000000.0,160,8,8,61.57673338780964
3700000000.0,160,8,9,60.57673338780964
3700000000.0,160,8,10,59.57673338780964
3700000000.0,160,8,11,58.57673338780964
3700000000.0,160,8,12,57.57673338780964
3700000000.0,160,8,13,56.57673338780964
3700000000.0,160,8,14,55.57673338780964
3700000000.0,160,8,15,54.57673338780964
3700000000.0,160,9,0,68.57673338780964
3700000000.0,160,9,1,67.57673338780964
3700000000.0,160,9,2,66.57673338780964
3700000000.0,160,9,3,65.57673338780964
3700000000.0,160,9,4,64.57673338780964
3700000000.0,160,9,5,63.57673338780964
3700000000.0,160,9,6,62.57673338780964
3700000000.0,160,9,7,61.57673338780964
3700000000.0,160,9,8,60.57673338780964
3700000000.0,160,9,9,59.57673338780964
3700000000.0,160,9,10,58.57673338780964
3700000000.0,160,9,11,57.57673338780964
3700000000.0,160,9,12,56.57673338780964
3700000000.0,160,9,13,55.57673338780964
3700000000.0,160,9,14,54.57673338780964
3700000000.0,160,9,15,53.57673338780964
3700000000.0,160,10,0,67.57673338780964
3700000000.0,160,10,1,66.57673338780964
3700000000.0,160,10,2,65.57673338780964
3700000000.0,160,10,3,64.57673338780964
3700000000.0,160,10,4,63.57673338780964
3700000000.0,160,10,5,62.57673338780964
3700000000.0,160,10,6,61.57673338780964
3700000000.0,160,10,7,60.57673338780964
3700000000.0,160,10,8,59.57673338780964
3700000000.0,160,10,9,58.57673338780964
3700000000.0,160,10,10,57.57673338780964
3700000000.0,160,10,11,56.57673338780964
3700000000.0,160,10,12,55.57673338780964
3700000000.0,160,10,13,54.57673338780964
3700000000.0,160,10,14,53.57673338780964
3700000000.0,160,10,15,52.57673338780964
3700000000.0,160,11,0,66.57673338780964
3700000000.0,160,11,1,65.57673338780964
3700000000.0,160,11,2,64.57673338780964
3700000000.0,160,11,3,63.57673338780964
3700000000.0,160,11,4,62.57673338780964
3700000000.0,160,11,5,61.57673338780964
3700000000.0,160,11,6,60.57673338780964
3700000000.0,160,11,7,59.57673338780964
3700000000.0,160,11,8,58.57673338780964
3700000000.0,160,11,9,57.57673338780964
3700000000.0,160,11,10,56.57673338780964
3700000000.0,160,11,11,55.57673338780964
3700000000.0,160,11,12,54.57673338780964
3700000000.0,160,11,13,53.57673338780964
3700000000.0,160,11,14,52.57673338780964
3700000000.0,160,11,15,51.57673338780964
3700000000.0,160,12,0,65.57673338780964
3700000000.0,160,12,1,64.57673338780964
3700000000.0,160,12,2,63.57673338780964
3700000000.0,160,12,3,62.57673338780964
3700000000.0,160,12,4,61.57673338780964
3700000000.0,160,12,5,60.57673338780964
3700000000.0,160,12,6,59.57673338780964
3700000000.0,160,12,7,58.57673338780964
3700000000.0,160,12,8,57.57673338780964
3700000000.0,160,12,9,56.57673338780964
3700000000.0,160,12,10,55.57673338780964
3700000000.0,160,12,11,54.57673338780964
3700000000.0,160,12,12,53.57673338780964
3700000000.0,160,12,13,52.57673338780964
3700000000.0,160,12,14,51.57673338780964
3700000000.0,160,12,15,50.57673338780964
3700000000.0,160,13,0,64.57673338780964
3700000000.0,160,13,1,63.57673338780964
3700000000.0,160,13,2,62.57673338780964
3700000000.0,160,13,3,61.57673338780964
3700000000.0,160,13,4,60.57673338780964
3700000000.0,160,13,5,59.57673338780964
3700000000.0,160,13,6,58.57673338780964
3700000000.0,160,13,7,57.57673338780964
3700000000.0,160,13,8,56.57673338780964
3700000000.0,160,13,9,55.57673338780964
3700000000.0,160,13,10,54.57673338780964
3700000000.0,160,13,11,53.57673338780964
3700000000.0,160,13,12,52.57673338780964
3700000000.0,160,13,13,51.57673338780964
3700000000.0,160,13,14,50.57673338780964
3700000000.0,160,13,15,49.57673338780964
3700000000.0,160,14,0,63.57673338780964
3700000000.0,160,14,1,62.57673338780964
3700000000.0,160,14,2,61.57673338780964
3700000000.0,160,14,3,60.57673338780964
3700000000.0,160,14,4,59.57673338780964
3700000000.0,160,14,5,58.57673338780964
3700000000.0,160,14,6,57.57673338780964
3700000000.0,160,14,7,56.57673338780964
3700000000.0,160,14,8,55.57673338780964
3700000000.0,160,14,9,54.57673338780964
3700000000.0,160,14,10,53.57673338780964
3700000000.0,160,14,11,52.57673338780964
3700000000.0,160,14,12,51.57673338780964
3700000000.0,160,14,13,50.57673338780964
3700000000.0,160,14,14,49.57673338780964
3700000000.0,160,14,15,48.57673338780964
3700000000.0,160,15,0,62.57673338780964
3700000000.0,160,15,1,61.57673338780964
3700000000.0,160,15,2,60.57673338780964
3700000000.0,160,15,3,59.57673338780964
3700000000.0,160,15,4,58.57673338780964
3700000000.0,160,15,5,57.57673338780964
3700000000.0,160,15,6,56.57673338780964
3700000000.0,160,15,7,55.57673338780964
3700000000.0,160,15,8,54.57673338780964
3700000000.0,160,15,9,53.57673338780964
3700000000.0,160,15,10,52.57673338780964
3700000000.0,160,15,11,51.57673338780964
3700000000.0,160,15,12,50.57673338780964
3700000000.0,160,15,13,49.57673338780964
3700000000.0,160,15,14,48.57673338780964
3700000000.0,160,15,15,47.57673338780964
3700000000.0,165,0,0,77.84401261896926
3700000000.0,165,0,1,76.84401261896926
3700000000.0,165,0,2,75.84401261896926
3700000000.0,165,0,3,74.84401261896926
3700000000.0,165,0,4,73.84401261896926
3700000000.0,165,0,5,72.84401261896926
3700000000.0,165,0,6,71.84401261896926
3700000000.0,165,0,7,70.84401261896926
3700000000.0,165,0,8,69.84401261896926
3700000000.0,165,0,9,68.84401261896926
3700000000.0,165,0,10,67.84401261896926
3700000000.0,165,0,11,66.84401261896926
3700000000.0,165,0,12,65.84401261896926
3700000000.0,165,0,13,64.84401261896926
3700000000.0,165,0,14,63.84401261896926
3700000000.0,165,0,15,62.84401261896926
3700000000.0,165,1,0,76.84401261896926
3700000000.0,165,1,1,75.84401261896926
3700000000.0,165,1,2,74.84401261896926
3700000000.0,165,1,3,73.84401261896926
3700000000.0,165,1,4,72.84401261896926
3700000000.0,165,1,5,71.84401261896926
3700000000.0,165,1,6,70.84401261896926
3700000000.0,165,1,7,69.84401261896926
3700000000.0,165,1,8,68.84401261896926
3700000000.0,165,1,9,67.84401261896926
3700000000.0,165,1,10,66.84401261896926
3700000000.0,165,1,11,65.84401261896926
3700000000.0,165,1,12,64.84401261896926
3700000000.0,165,1,13,63.84401261896926
3700000000.0,165,1,14,62.84401261896926
3700000000.0,165,1,15,61.84401261896926
3700000000.0,165,2,0,75.84401261896926
3700000000.0,165,2,1,74.84401261896926
3700000000.0,165,2,2,73.84401261896926
3700000000.0,165,2,3,72.84401261896926
3700000000.0,165,2,4,71.84401261896926
3700000000.0,165,2,5,70.84401261896926
3700000000.0,165,2,6,69.84401261896926
3700000000.0,165,2,7,68.84401261896926
3700000000.0,165,2,8,67.84401261896926
3700000000.0,165,2,9,66.84401261896926
3700000000.0,165,2,10,65.84401261896926
3700000000.0,165,2,11,64.84401261896926
3700000000.0,165,2,12,63.84401261896926
3700000000.0,165,2,13,62.84401261896926
3700000000.0,165,2,14,61.84401261896926
3700000000.0,165,2,15,60.84401261896926
3700000000.0,165,3,0,74.84401261896926
3700000000.0,165,3,1,73.84401261896926
3700000000.0,165,3,2,72.84401261896926
3700000000.0,165,3,3,71.84401261896926
3700000000.0,165,3,4,70.84401261896926
3700000000.0,165,3,5,69.84401261896926
3700000000.0,165,3,6,68.84401261896926
3700000000.0,165,3,7,67.84401261896926
3700000000.0,165,3,8,66.84401261896926
3700000000.0,165,3,9,65.84401261896926
3700000000.0,165,3,10,64.84401261896926
3700000000.0,165,3,11,63.84401261896926
3700000000.0,165,3,12,62.84401261896926
3700000000.0,165,3,13,61.84401261896926
3700000000.0,165,3,14,60.84401261896926
3700000000.0,165,3,15,59.84401261896926
3700000000.0,165,4,0,73.84401261896926
3700000000.0,165,4,1,72.84401261896926
3700000000.0,165,4,2,71.84401261896926
3700000000.0,165,4,3,70.84401261896926
3700000000.0,165,4,4,69.84401261896926
3700000000.0,165,4,5,68.84401261896926
3700000000.0,165,4,6,67.84401261896926
3700000000.0,165,4,7,66.84401261896926
3700000000.0,165,4,8,65.84401261896926
3700000000.0,165,4,9,64.84401261896926
3700000000.0,165,4,10,63.84401261896926
3700000000.0,165,4,11,62.84401261896926
3700000000.0,165,4,12,61.84401261896926
3700000000.0,165,4,13,60.84401261896926
3700000000.0,165,4,14,59.84401261896926
3700000000.0,165,4,15,58.84401261896926
3700000000.0,165,5,0,72.84401261896926
3700000000.0,165,5,1,71.84401261896926
3700000000.0,165,5,2,70.84401261896926
3700000000.0,165,5,3,69.84401261896926
3700000000.0,165,5,4,68.84401261896926
3700000000.0,165,5,5,67.84401261896926
3700000000.0,165,5,6,66.84401261896926
3700000000.0,165,5,7,65.84401261896926
3700000000.0,165,5,8,64.84401261896926
3700000000.0,165,5,9,63.84401261896926
3700000000.0,165,5,10,62.84401261896926
3700000000.0,165,5,11,61.84401261896926
3700000000.0,165,5,12,60.84401261896926
3700000000.0,165,5,13,59.84401261896926
3700000000.0,165,5,14,58.84401261896926
3700000000.0,165,5,15,57.84401261896926
3700000000.0,165,6,0,71.84401261896926
3700000000.0,165,6,1,70.84401261896926
3700000000.0,165,6,2,69.84401261896926
3700000000.0,165,6,3,68.84401261896926
3700000000.0,165,6,4,67.84401261896926
3700000000.0,165,6,5,66.84401261896926
3700000000.0,165,6,6,65.84401261896926
3700000000.0,165,6,7,64.84401261896926
3700000000.0,165,6,8,63.84401261896926
3700000000.0,165,6,9,62.84401261896926
3700000000.0,165,6,10,61.84401261896926
3700000000.0,165,6,11,60.84401261896926
3700000000.0,165,6,12,59.84401261896926
3700000000.0,165,6,13,58.84401261896926
3700000000.0,165,6,14,57.84401261896926
3700000000.0,165,6,15,56.84401261896926
3700000000.0,165,7,0,70.84401261896926
3700000000.0,165,7,1,69.84401261896926
3700000000.0,165,7,2,68.84401261896926
3700000000.0,165,7,3,67.84401261896926
3700000000.0,165,7,4,66.84401261896926
3700000000.0,165,7,5,65.84401261896926
3700000000.0,165,7,6,64.84401261896926
3700000000.0,165,7,7,63.84401261896926
3700000000.0,165,7,8,62.84401261896926
3700000000.0,165,7,9,61.84401261896926
3700000000.0,165,7,10,60.84401261896926
3700000000.0,165,7,11,59.84401261896926
3700000000.0,165,7,12,58.84401261896926
3700000000.0,165,7,13,57.84401261896926
3700000000.0,165,7,14,56.84401261896926
3700000000.0,165,7,15,55.84401261896926
3700000000.0,165,8,0,69.84401261896926
3700000000.0,165,8,1,68.84401261896926
3700000000.0,165,8,2,67.84401261896926
3700000000.0,165,8,3,66.84401261896926
3700000000.0,165,8,4,65.84401261896926
3700000000.0,165,8,5,64.84401261896926
3700000000.0,165,8,6,63.84401261896926
3700000000.0,165,8,7,62.84401261896926
3700000000.0,165,8,8,61.84401261896926
3700000000.0,165,8,9,60.84401261896926
3700000000.0,165,8,10,59.84401261896926
3700000000.0,165,8,11,58.84401261896926
3700000000.0,165,8,12,57.84401261896926
3700000000.0,165,8,13,56.84401261896926
3700000000.0,165,8,14,55.84401261896926
3700000000.0,165,8,15,54.84401261896926
3700000000.0,165,9,0,68.84401261896926
3700000000.0,165,9,1,67.84401261896926
3700000000.0,165,9,2,66.84401261896926
3700000000.0,165,9,3,65.84401261896926
3700000000.0,165,9,4,64.84401261896926
3700000000.0,165,9,5,63.84401261896926
3700000000.0,165,9,6,62.84401261896926
3700000000.0,165,9,7,61.84401261896926
3700000000.0,165,9,8,60.84401261896926
3700000000.0,165,9,9,59.84401261896926
3700000000.0,165,9,10,58.84401261896926
3700000000.0,165,9,11,57.84401261896926
3700000000.0,165,9,12,56.84401261896926
3700000000.0,165,9,13,55.84401261896926
3700000000.0,165,9,14,54.84401261896926
3700000000.0,165,9,15,53.84401261896926
3700000000.0,165,10,0,67.84401261896926
3700000000.0,165,10,1,66.84401261896926
3700000000.0,165,10,2,65.84401261896926
3700000000.0,165,10,3,64.84401261896926
3700000000.0,165,10,4,63.84401261896926
3700000000.0,165,10,5,62.84401261896926
3700000000.0,165,10,6,61.84401261896926
3700000000.0,165,10,7,60.84401261896926
3700000000.0,165,10,8,59.84401261896926
3700000000.0,165,10,9,58.84401261896926
3700000000.0,165,10,10,57.84401261896926
3700000000.0,165,10,11,56.84401261896926
3700000000.0,165,10,12,55.84401261896926
3700000000.0,165,10,13,54.84401261896926
3700000000.0,165,10,14,53.84401261896926
3700000000.0,165,10,15,52.84401261896926
3700000000.0,165,11,0,66.84401261896926
3700000000.0,165,11,1,65.84401261896926
3700000000.0,165,11,2,64.84401261896926
3700000000.0,165,11,3,63.84401261896926
3700000000.0,165,11,4,62.84401261896926
3700000000.0,165,11,5,61.84401261896926
3700000000.0,165,11,6,60.84401261896926
3700000000.0,165,11,7,59.84401261896926
3700000000.0,165,11,8,58.84401261896926
3700000000.0,165,11,9,57.84401261896926
3700000000.0,165,11,10,56.84401261896926
3700000000.0,165,11,11,55.84401261896926
3700000000.0,165,11,12,54.84401261896926
3700000000.0,165,11,13,53.84401261896926
3700000000.0,165,11,14,52.84401261896926
3700000000.0,165,11,15,51.84401261896926
3700000000.0,165,12,0,65.84401261896926
3700000000.0,165,12,1,64.84401261896926
3700000000.0,165,12,2,63.84401261896926
3700000000.0,165,12,3,62.84401261896926
3700000000.0,165,12,4,61.84401261896926
3700000000.0,165,12,5,60.84401261896926
3700000000.0,165,12,6,59.84401261896926
3700000000.0,165,12,7,58.84401261896926
3700000000.0,165,12,8,57.84401261896926
3700000000.0,165,12,9,56.84401261896926
3700000000.0,165,12,10,55.84401261896926
3700000000.0,165,12,11,54.84401261896926
3700000000.0,165,12,12,53.84401261896926
3700000000.0,165,12,13,52.84401261896926
3700000000.0,165,12,14,51.84401261896926
3700000000.0,165,12,15,50.84401261896926
3700000000.0,165,13,0,64.84401261896926
3700000000.0,165,13,1,63.84401261896926
3700000000.0,165,13,2,62.84401261896926
3700000000.0,165,13,3,61.84401261896926
3700000000.0,165,13,4,60.84401261896926
3700000000.0,165,13,5,59.84401261896926
3700000000.0,165,13,6,58.84401261896926
3700000000.0,165,13,7,57.84401261896926
3700000000.0,165,13,8,56.84401261896926
3700000000.0,165,13,9,55.84401261896926
3700000000.0,165,13,10,54.84401261896926
3700000000.0,165,13,11,53.84401261896926
3700000000.0,165,13,12,52.84401261896926
3700000000.0,165,13,13,51.84401261896926
3700000000.0,165,13,14,50.84401261896926
3700000000.0,165,13,15,49.84401261896926
3700000000.0,165,14,0,63.84401261896926
3700000000.0,165,14,1,62.84401261896926
3700000000.0,165,14,2,61.84401261896926
3700000000.0,165,14,3,60.84401261896926
3700000000.0,165,14,4,59.84401261896926
3700000000.0,165,14,5,58.84401261896926
3700000000.0,165,14,6,57.84401261896926
3700000000.0,165,14,7,56.84401261896926
3700000000.0,165,14,8,55.84401261896926
3700000000.0,165,14,9,54.84401261896926
3700000000.0,165,14,10,53.84401261896926
3700000000.0,165,14,11,52.84401261896926
3700000000.0,165,14,12,51.84401261896926
3700000000.0,165,14,13,50.84401261896926
3700000000.0,165,14,14,49.84401261896926
3700000000.0,165,14,15,48.84401261896926
3700000000.0,165,15,0,62.84401261896926
3700000000.0,165,15,1,61.84401261896926
3700000000.0,165,15,2,60.84401261896926
3700000000.0,165,15,3,59.84401261896926
3700000000.0,165,15,4,58.84401261896926
3700000000.0,165,15,5,57.84401261896926
3700000000.0,165,15,6,56.84401261896926
3700000000.0,165,15,7,55.84401261896926
3700000000.0,165,15,8,54.84401261896926
3700000000.0,165,15,9,53.84401261896926
3700000000.0,165,15,10,52.84401261896926
3700000000.0,165,15,11,51.84401261896926
3700000000.0,165,15,12,50.84401261896926
3700000000.0,165,15,13,49.84401261896926
3700000000.0,165,15,14,48.84401261896926
3700000000.0,165,15,15,47.84401261896926
3700000000.0,170,0,0,78.10331216225663
3700000000.0,170,0,1,77.10331216225663
3700000000.0,170,0,2,76.10331216225663
3700000000.0,170,0,3,75.10331216225663
3700000000.0,170,0,4,74.10331216225663
3700000000.0,170,0,5,73.10331216225663
3700000000.0,170,0,6,72.10331216225663
3700000000.0,170,0,7,71.10331216225663
3700000000.0,170,0,8,70.10331216225663
3700000000.0,170,0,9,69.10331216225663
3700000000.0,170,0,10,68.10331216225663
3700000000.0,170,0,11,67.10331216225663
3700000000.0,170,0,12,66.10331216225663
3700000000.0,170,0,13,65.10331216225663
3700000000.0,170,0,14,64.10331216225663
3700000000.0,170,0,15,63.10331216225663
3700000000.0,170,1,0,77.10331216225663
3700000000.0,170,1,1,76.10331216225663
3700000000.0,170,1,2,75.10331216225663
3700000000.0,170,1,3,74.10331216225663
3700000000.0,170,1,4,73.10331216225663
3700000000.0,170,1,5,72.10331216225663
3700000000.0,170,1,6,71.10331216225663
3700000000.0,170,1,7,70.10331216225663
3700000000.0,170,1,8,69.10331216225663
3700000000.0,170,1,9,68.10331216225663
3700000000.0,170,1,10,67.10331216225663
3700000000.0,170,1,11,66.10331216225663
3700000000.0,170,1,12,65.10331216225663
3700000000.0,170,1,13,64.10331216225663
3700000000.0,170,1,14,63.10331216225663
3700000000.0,170,1,15,62.10331216225663
3700000000.0,170,2,0,76.10331216225663
3700000000.0,170,2,1,75.10331216225663
3700000000.0,170,2,2,74.10331216225663
3700000000.0,170,2,3,73.10331216225663
3700000000.0,170,2,4,72.10331216225663
3700000000.0,170,2,5,71.10331216225663
3700000000.0,170,2,6,70.10331216225663
3700000000.0,170,2,7,69.10331216225663
3700000000.0,170,2,8,68.10331216225663
3700000000.0,170,2,9,67.10331216225663
3700000000.0,170,2,10,66.10331216225663
3700000000.0,170,2,11,65.10331216225663
3700000000.0,170,2,12,64.10331216225663
3700000000.0,170,2,13,63.10331216225663
3700000000.0,170,2,14,62.10331216225663
3700000000.0,170,2,15,61.10331216225663
3700000000.0,170,3,0,75.10331216225663
3700000000.0,170,3,1,74.10331216225663
3700000000.0,170,3,2,73.10331216225663
3700000000.0,170,3,3,72.10331216225663
3700000000.0,170,3,4,71.10331216225663
3700000000.0,170,3,5,70.10331216225663
3700000000.0,170,3,6,69.10331216225663
3700000000.0,170,3,7,68.10331216225663
3700000000.0,170,3,8,67.10331216225663
3700000000.0,170,3,9,66.10331216225663
3700000000.0,170,3,10,65.10331216225663
3700000000.0,170,3,11,64.10331216225663
3700000000.0,170,3,12,63.10331216225663
3700000000.0,170,3,13,62.10331216225663
3700000000.0,170,3,14,61.10331216225663
3700000000.0,170,3,15,60.10331216225663
3700000000.0,170,4,0,74.10331216225663
3700000000.0,170,4,1,73.10331216225663
3700000000.0,170,4,2,72.10331216225663
3700000000.0,170,4,3,71.10331216225663
3700000000.0,170,4,4,70.10331216225663
3700000000.0,170,4,5,69.10331216225663
3700000000.0,170,4,6,68.10331216225663
3700000000.0,170,4,7,67.10331216225663
3700000000.0,170,4,8,66.10331216225663
3700000000.0,170,4,9,65.10331216225663
3700000000.0,170,4,10,64.10331216225663
3700000000.0,170,4,11,63.10331216225663
3700000000.0,170,4,12,62.10331216225663
3700000000.0,170,4,13,61.10331216225663
3700000000.0,170,4,14,60.10331216225663
3700000000.0,170,4,15,59.10331216225663
3700000000.0,170,5,0,73.10331216225663
3700000000.0,170,5,1,72.10331216225663
3700000000.0,170,5,2,71.10331216225663
3700000000.0,170,5,3,70.10331216225663
3700000000.0,170,5,4,69.10331216225663
3700000000.0,170,5,5,68.10331216225663
3700000000.0,170,5,6,67.10331216225663
3700000000.0,170,5,7,66.10331216225663
3700000000.0,170,5,8,65.10331216225663
3700000000.0,170,5,9,64.10331216225663
3700000000.0,170,5,10,63.10331216225663
3700000000.0,170,5,11,62.10331216225663
3700000000.0,170,5,12,61.10331216225663
3700000000.0,170,5,13,60.10331216225663
3700000000.0,170,5,14,59.10331216225663
3700000000.0,170,5,15,58.10331216225663
3700000000.0,170,6,0,72.10331216225663
3700000000.0,170,6,1,71.10331216225663
3700000000.0,170,6,2,70.10331216225663
3700000000.0,170,6,3,69.10331216225663
3700000000.0,170,6,4,68.10331216225663
3700000000.0,170,6,5,67.10331216225663
3700000000.0,170,6,6,66.10331216225663
3700000000.0,170,6,7,65.10331216225663
3700000000.0,170,6,8,64.10331216225663
3700000000.0,170,6,9,63.10331216225663
3700000000.0,170,6,10,62.10331216225663
3700000000.0,170,6,11,61.10331216225663
3700000000.0,170,6,12,60.10331216225663
3700000000.0,170,6,13,59.10331216225663
3700000000.0,170,6,14,58.10331216225663
3700000000.0,170,6,15,57.10331216225663
3700000000.0,170,7,0,71.10331216225663
3700000000.0,170,7,1,70.10331216225663
3700000000.0,170,7,2,69.10331216225663
3700000000.0,170,7,3,68.10331216225663
3700000000.0,170,7,4,67.10331216225663
3700000000.0,170,7,5,66.10331216225663
3700000000.0,170,7,6,65.10331216225663
3700000000.0,170,7,7,64.10331216225663
3700000000.0,170,7,8,63.10331216225663
3700000000.0,170,7,9,62.10331216225663
3700000000.0,170,7,10,61.10331216225663
3700000000.0,170,7,11,60.10331216225663
3700000000.0,170,7,12,59.10331216225663
3700000000.0,170,7,13,58.10331216225663
3700000000.0,170,7,14,57.10331216225663
3700000000.0,170,7,15,56.10331216225663
3700000000.0,170,8,0,70.10331216225663
3700000000.0,170,8,1,69.10331216225663
3700000000.0,170,8,2,68.10331216225663
3700000000.0,170,8,3,67.10331216225663
3700000000.0,170,8,4,66.10331216225663
3700000000.0,170,8,5,65.10331216225663
3700000000.0,170,8,6,64.10331216225663
3700000000.0,170,8,7,63.10331216225663
3700000000.0,170,8,8,62.10331216225663
3700000000.0,170,8,9,61.10331216225663
3700000000.0,170,8,10,60.10331216225663
3700000000.0,170,8,11,59.10331216225663
3700000000.0,170,8,12,58.10331216225663
3700000000.0,170,8,13,57.10331216225663
3700000000.0,170,8,14,56.10331216225663
3700000000.0,170,8,15,55.10331216225663
3700000000.0,170,9,0,69.10331216225663
3700000000.0,170,9,1,68.10331216225663
3700000000.0,170,9,2,67.10331216225663
3700000000.0,170,9,3,66.10331216225663
3700000000.0,170,9,4,65.10331216225663
3700000000.0,170,9,5,64.10331216225663
3700000000.0,170,9,6,63.10331216225663
3700000000.0,170,9,7,62.10331216225663
3700000000.0,170,9,8,61.10331216225663
3700000000.0,170,9,9,60.10331216225663
3700000000.0,170,9,10,59.10331216225663
3700000000.0,170,9,11,58.10331216225663
3700000000.0,170,9,12,57.10331216225663
3700000000.0,170,9,13,56.10331216225663
3700000000.0,170,9,14,55.10331216225663
3700000000.0,170,9,15,54.10331216225663
3700000000.0,170,10,0,68.10331216225663
3700000000.0,170,10,1,67.10331216225663
3700000000.0,170,10,2,66.10331216225663
3700000000.0,170,10,3,65.10331216225663
3700000000.0,170,10,4,64.10331216225663
3700000000.0,170,10,5,63.10331216225663
3700000000.0,170,10,6,62.10331216225663
3700000000.0,170,10,7,61.10331216225663
3700000000.0,170,10,8,60.10331216225663
3700000000.0,170,10,9,59.10331216225663
3700000000.0,170,10,10,58.10331216225663
3700000000.0,170,10,11,57.10331216225663
3700000000.0,170,10,12,56.10331216225663
3700000000.0,170,10,13,55.10331216225663
3700000000.0,170,10,14,54.10331216225663
3700000000.0,170,10,15,53.10331216225663
3700000000.0,170,11,0,67.10331216225663
3700000000.0,170,11,1,66.10331216225663
3700000000.0,170,11,2,65.10331216225663
3700000000.0,170,11,3,64.10331216225663
3700000000.0,170,11,4,63.10331216225663
3700000000.0,170,11,5,62.10331216225663
3700000000.0,170,11,6,61.10331216225663
3700000000.0,170,11,7,60.10331216225663
3700000000.0,170,11,8,59.10331216225663
3700000000.0,170,11,9,58.10331216225663
3700000000.0,170,11,10,57.10331216225663
3700000000.0,170,11,11,56.10331216225663
3700000000.0,170,11,12,55.10331216225663
3700000000.0,170,11,13,54.10331216225663
3700000000.0,170,11,14,53.10331216225663
3700000000.0,170,11,15,52.10331216225663
3700000000.0,170,12,0,66.10331216225663
3700000000.0,170,12,1,65.10331216225663
3700000000.0,170,12,2,64.10331216225663
3700000000.0,170,12,3,63.10331216225663
3700000000.0,170,12,4,62.10331216225663
3700000000.0,170,12,5,61.10331216225663
3700000000.0,170,12,6,60.10331216225663
3700000000.0,170,12,7,59.10331216225663
3700000000.0,170,12,8,58.10331216225663
3700000000.0,170,12,9,57.10331216225663
3700000000.0,170,12,10,56.10331216225663
3700000000.0,170,12,11,55.10331216225663
3700000000.0,170,12,12,54.10331216225663
3700000000.0,170,12,13,53.10331216225663
3700000000.0,170,12,14,52.10331216225663
3700000000.0,170,12,15,51.10331216225663
3700000000.0,170,13,0,65.10331216225663
3700000000.0,170,13,1,64.10331216225663
3700000000.0,170,13,2,63.10331216225663
3700000000.0,170,13,3,62.10331216225663
3700000000.0,170,13,4,61.10331216225663
3700000000.0,170,13,5,60.10331216225663
3700000000.0,170,13,6,59.10331216225663
3700000000.0,170,13,7,58.10331216225663
3700000000.0,170,13,8,57.10331216225663
3700000000.0,170,13,9,56.10331216225663
3700000000.0,170,13,10,55.10331216225663
3700000000.0,170,13,11,54.10331216225663
3700000000.0,170,13,12,53.10331216225663
3700000000.0,170,13,13,52.10331216225663
3700000000.0,170,13,14,51.10331216225663
